@relation 'EssentiaData-weka.filters.unsupervised.attribute.Remove-R1,11,21,31,41,51,61,71,81,91,101,111,885,895-weka.filters.unsupervised.attribute.Remove-R1-4,6-7,9-13,15-16,18-22,24-25,27-31,33-34,36-40,42-43,45-49,51-52,54-58,60-61,63-67,69-70,72-76,78-79,81-85,87-88,90-94,96-97,99-103,105-106,108,873-876,878-879,881-885,887-888,890-weka.filters.unsupervised.attribute.Remove-R38-375,389-726,735-740,747-752-weka.filters.unsupervised.attribute.Remove-R53-70,77-88,95-100'

@attribute lowlevel.melbands_crest.mean numeric
@attribute lowlevel.melbands_crest.stdev numeric
@attribute lowlevel.melbands_kurtosis.mean numeric
@attribute lowlevel.melbands_kurtosis.stdev numeric
@attribute lowlevel.spectral_energy.mean numeric
@attribute lowlevel.spectral_energy.stdev numeric
@attribute lowlevel.spectral_energyband_high.mean numeric
@attribute lowlevel.spectral_energyband_high.stdev numeric
@attribute lowlevel.spectral_energyband_low.mean numeric
@attribute lowlevel.spectral_energyband_low.stdev numeric
@attribute lowlevel.spectral_energyband_middle_high.mean numeric
@attribute lowlevel.spectral_energyband_middle_high.stdev numeric
@attribute lowlevel.spectral_energyband_middle_low.mean numeric
@attribute lowlevel.spectral_energyband_middle_low.stdev numeric
@attribute lowlevel.spectral_entropy.mean numeric
@attribute lowlevel.spectral_entropy.stdev numeric
@attribute lowlevel.spectral_flux.mean numeric
@attribute lowlevel.spectral_flux.stdev numeric
@attribute lowlevel.spectral_rolloff.mean numeric
@attribute lowlevel.spectral_rolloff.stdev numeric
@attribute lowlevel.spectral_skewness.mean numeric
@attribute lowlevel.spectral_skewness.stdev numeric
@attribute lowlevel.zerocrossingrate.mean numeric
@attribute lowlevel.zerocrossingrate.stdev numeric
@attribute lowlevel.gfcc.mean.0 numeric
@attribute lowlevel.gfcc.mean.1 numeric
@attribute lowlevel.gfcc.mean.2 numeric
@attribute lowlevel.gfcc.mean.3 numeric
@attribute lowlevel.gfcc.mean.4 numeric
@attribute lowlevel.gfcc.mean.5 numeric
@attribute lowlevel.gfcc.mean.6 numeric
@attribute lowlevel.gfcc.mean.7 numeric
@attribute lowlevel.gfcc.mean.8 numeric
@attribute lowlevel.gfcc.mean.9 numeric
@attribute lowlevel.gfcc.mean.10 numeric
@attribute lowlevel.gfcc.mean.11 numeric
@attribute lowlevel.gfcc.mean.12 numeric
@attribute lowlevel.mfcc.mean.0 numeric
@attribute lowlevel.mfcc.mean.1 numeric
@attribute lowlevel.mfcc.mean.2 numeric
@attribute lowlevel.mfcc.mean.3 numeric
@attribute lowlevel.mfcc.mean.4 numeric
@attribute lowlevel.mfcc.mean.5 numeric
@attribute lowlevel.mfcc.mean.6 numeric
@attribute lowlevel.mfcc.mean.7 numeric
@attribute lowlevel.mfcc.mean.8 numeric
@attribute lowlevel.mfcc.mean.9 numeric
@attribute lowlevel.mfcc.mean.10 numeric
@attribute lowlevel.mfcc.mean.11 numeric
@attribute lowlevel.mfcc.mean.12 numeric
@attribute rhythm.danceability numeric
@attribute rhythm.onset_rate numeric
@attribute rhythm.beats_loudness_band_ratio.mean.0 numeric
@attribute rhythm.beats_loudness_band_ratio.mean.1 numeric
@attribute rhythm.beats_loudness_band_ratio.mean.2 numeric
@attribute rhythm.beats_loudness_band_ratio.mean.3 numeric
@attribute rhythm.beats_loudness_band_ratio.mean.4 numeric
@attribute rhythm.beats_loudness_band_ratio.mean.5 numeric
@attribute rhythm.beats_loudness_band_ratio.stdev.0 numeric
@attribute rhythm.beats_loudness_band_ratio.stdev.1 numeric
@attribute rhythm.beats_loudness_band_ratio.stdev.2 numeric
@attribute rhythm.beats_loudness_band_ratio.stdev.3 numeric
@attribute rhythm.beats_loudness_band_ratio.stdev.4 numeric
@attribute rhythm.beats_loudness_band_ratio.stdev.5 numeric
@attribute tonal.chords_strength.mean numeric
@attribute tonal.chords_strength.stdev numeric
@attribute tonal.hpcp_entropy.mean numeric
@attribute tonal.hpcp_entropy.stdev numeric
@attribute tonal.key_edma.strength numeric
@attribute tonal.key_krumhansl.strength numeric
@attribute tonal.key_temperley.strength numeric
@attribute class {pleased,happy,excited,annoyed,angry,nervous,sad,bored,sleepy,relaxed,peaceful,calm}

@data
13.443831,5.868411,4.373609,15.138076,0.022696,0.019289,0.00001,0.000011,0.00435,0.008946,0.005636,0.006032,0.013489,0.014811,6.732605,0.378296,0.059118,0.03815,1011.978699,669.733459,3.247036,0.973585,0.034635,0.01842,-87.118134,174.696655,-145.544098,-14.356196,-51.556454,11.518,-34.382671,-1.584135,-10.471091,-21.072659,-6.828832,-17.171635,-15.622512,-723.746887,209.934219,-28.352413,-14.969715,1.890914,-0.549524,-8.188285,12.426012,-10.024289,5.116434,-0.49857,-2.160955,-5.076504,0.974462,1.931329,0.266852,0.126048,0.400457,0.227198,0.041143,0.002845,0.261941,0.105699,0.219638,0.141906,0.044041,0.004555,0.515872,0.08606,1.795761,0.659899,0.685677,0.686108,0.691686,bored
11.017919,4.435337,0.568461,2.232623,0.016129,0.017838,0.000034,0.000064,0.000304,0.000319,0.010202,0.013271,0.005957,0.008531,7.01363,0.23825,0.058475,0.046783,2051.784424,739.792481,1.686987,0.612558,0.064104,0.019569,-100.256073,150.932373,-193.331146,4.628005,-27.511494,-14.395069,-31.580515,-5.566152,-20.735411,-24.058744,-6.707428,-5.49769,-8.112101,-725.535889,183.101578,-87.105331,19.261457,5.487236,-5.516675,-3.431957,11.960036,-11.846714,-7.597782,-12.418845,5.877254,-6.953794,0.966802,1.842532,0.038582,0.071845,0.148654,0.411348,0.360975,0.009517,0.05131,0.078697,0.154855,0.190936,0.170865,0.003872,0.529069,0.08681,1.648301,0.753181,0.656801,0.649077,0.635466,sleepy
18.008633,5.250486,22.475149,29.810554,0.031294,0.029634,0.000343,0.00086,0.01931,0.025455,0.002286,0.004474,0.009954,0.014978,6.991476,0.948388,0.065784,0.045891,871.322571,1145.146606,2.252602,1.487837,0.040483,0.034329,-79.672615,135.69986,-119.87468,25.080704,-39.497635,13.29029,-15.655592,14.824445,-12.963326,-0.49969,-10.661139,-14.103424,-7.586252,-721.655029,159.688522,-6.0971,23.945415,4.392978,7.566921,8.627664,9.433069,5.795364,16.59247,6.952195,0.729121,-4.637868,0.982423,3.17203,0.542925,0.04732,0.148412,0.165858,0.05885,0.055018,0.319303,0.038385,0.208455,0.247271,0.116595,0.070033,0.520217,0.056549,1.289775,0.779496,0.768147,0.770759,0.760022,sad
15.196713,5.282447,5.892377,6.472735,0.022641,0.01861,0.000004,0.000007,0.000782,0.001262,0.003524,0.004497,0.019068,0.017067,6.01866,0.395111,0.056056,0.03957,779.711731,641.661194,4.232999,1.584081,0.02871,0.018857,-180.288284,237.716476,-168.828583,-39.516594,-21.951126,-56.100697,-7.058462,-13.288771,-15.83382,6.418543,-3.418578,-17.215801,-0.456469,-810.532227,271.580078,-64.222404,9.512401,-12.508857,-25.146574,2.337891,-24.644489,-3.611116,1.842718,-2.83635,6.472062,-2.148068,1.302916,4.502952,0.050075,0.227067,0.562537,0.18364,0.024762,0.001256,0.079765,0.183936,0.255647,0.187075,0.030607,0.00146,0.503186,0.11427,1.345644,0.597554,0.82132,0.819292,0.809977,excited
10.899842,4.177417,4.645685,7.491829,0.016508,0.018489,0.000125,0.00035,0.001578,0.002286,0.007262,0.012279,0.007936,0.007976,6.951094,0.326683,0.05991,0.031395,1402.028687,837.945679,1.654751,0.820496,0.04777,0.023639,-108.623604,188.774155,-183.81749,18.748281,-38.849022,-29.215971,-15.309734,-16.375761,-19.269827,-11.572784,-4.501395,-19.158535,7.735549,-734.153198,212.559479,-71.637215,41.60693,-15.122801,-4.974542,5.270643,-15.565985,3.998244,-10.933186,-4.624897,-5.111199,-2.824838,1.31626,3.637852,0.137407,0.29021,0.249321,0.201399,0.137619,0.030326,0.134957,0.17831,0.142807,0.127223,0.124909,0.042268,0.576713,0.11597,2.016019,0.633869,0.577641,0.581527,0.571452,happy
11.580202,4.504694,6.17884,8.811509,0.033828,0.012077,0.002254,0.003801,0.009868,0.008362,0.008277,0.004218,0.014312,0.008429,7.858129,0.251338,0.102222,0.031744,2049.883545,1361.852539,1.349892,0.442681,0.076854,0.033552,58.59174,79.148537,-121.778091,38.322037,-55.181561,17.858582,-35.839062,10.483051,-19.260509,8.976496,-19.118814,3.234547,-13.467655,-581.403198,107.262924,-6.030052,23.89497,3.148956,11.207126,-4.046094,3.851315,1.790599,4.848465,2.691246,-0.105678,0.340905,1.450114,3.265804,0.401719,0.18144,0.155085,0.101923,0.107642,0.08912,0.175715,0.150578,0.095353,0.066224,0.062901,0.070683,0.466478,0.08576,2.328693,0.700034,0.713315,0.727162,0.746033,happy
17.257511,5.994372,35.900272,60.29034,0.044667,0.054527,0.000201,0.000562,0.032535,0.051062,0.003198,0.005297,0.013664,0.016754,6.836874,0.573325,0.087458,0.068321,692.782715,1014.04126,2.518206,0.870985,0.029154,0.026414,-52.694054,132.298859,-90.556335,24.274025,-48.271946,16.95661,-44.790955,5.41718,-20.707428,-6.739487,-12.421573,-6.83167,-12.219596,-705.685364,164.813431,19.680077,15.255811,20.60722,5.319146,-0.938349,5.115012,-3.896837,-1.394278,-1.165448,-1.910754,1.08196,1.606967,3.821213,0.768853,0.088125,0.085204,0.048248,0.020561,0.015488,0.245456,0.088003,0.104528,0.087294,0.034196,0.024958,0.562313,0.095574,1.991482,0.652276,0.762844,0.778443,0.794096,peaceful
8.641697,3.662704,0.299312,2.077547,0.015669,0.00789,0.001256,0.001952,0.001974,0.002377,0.009728,0.005976,0.002961,0.00231,7.624169,0.336744,0.06632,0.025547,2804.827881,1222.795166,1.448027,0.349839,0.089522,0.034646,-5.163788,78.60952,-166.30896,34.30492,-47.990959,8.812111,-40.650448,7.775975,-22.467438,-5.443439,-19.366909,-1.718022,-15.940243,-630.18396,104.545227,-47.254887,22.306517,4.474225,2.965122,-5.661773,8.883357,-1.652834,-0.470601,-4.043344,-1.66045,-1.891044,1.14905,2.730499,0.207413,0.064538,0.077334,0.130381,0.372224,0.179695,0.208444,0.058234,0.058601,0.069535,0.186049,0.148272,0.496999,0.089,2.300446,0.59976,0.518332,0.526269,0.533674,relaxed
21.398136,6.614925,8.957736,13.281339,0.023325,0.02143,0,0.000001,0.000096,0.000161,0.005108,0.008657,0.018655,0.019248,5.094095,0.542105,0.04978,0.044539,846.375488,614.533997,8.493654,2.24313,0.032314,0.017478,-228.788315,216.839874,-157.757324,-85.370171,-30.113892,-17.058773,-19.11562,-9.987309,8.383379,-2.895297,-1.90952,-11.266445,-4.594934,-879.550903,268.115692,-45.911335,-51.814369,-6.108591,-10.612659,-17.825859,-8.357047,0.387082,7.972681,7.572796,1.662991,4.044154,1.832055,4.528633,0.005792,0.149565,0.635645,0.24927,0.010672,0.000024,0.006105,0.20691,0.258064,0.250168,0.00741,0.000027,0.486503,0.059511,1.174836,0.780817,0.56916,0.570497,0.569318,nervous
12.604212,4.308912,1.290201,3.679899,0.02418,0.019592,0,0,0.000845,0.001747,0.014117,0.017583,0.010437,0.007173,6.095511,0.297352,0.069639,0.04679,1287.730225,697.592712,4.792097,1.926659,0.044098,0.020203,-190.56398,241.082046,-177.150528,-85.791534,14.009262,-33.960217,-53.377716,-18.535181,-24.860893,-31.97785,-7.789545,-17.981564,-10.93084,-831.714539,295.233429,-89.886597,-47.034031,38.551796,-19.73719,-21.481831,-1.663058,-24.322411,-18.298092,-8.494738,-21.568024,-16.044876,1.363904,4.928218,0.190321,0.238506,0.242492,0.396346,0.113935,0.000161,0.182941,0.169632,0.129548,0.192694,0.140733,0.000334,0.555332,0.075382,1.41102,0.614109,0.675195,0.688771,0.69905,excited
14.924044,5.903406,17.738771,59.210094,0.033994,0.02868,0.000737,0.0014,0.017759,0.021601,0.005023,0.005047,0.011667,0.010871,7.443204,0.431958,0.082599,0.057151,1340.311768,1253.21167,1.642169,0.616201,0.052803,0.031533,-13.936558,110.183968,-120.645653,39.279194,-42.864471,4.573704,-43.478184,14.512005,-13.001772,2.532016,-16.427864,0.038752,-10.794785,-655.255493,137.752853,-11.317255,35.223309,18.137201,0.137541,-10.673677,5.456741,3.196041,2.703135,4.810691,1.289518,-1.799609,1.133384,3.549124,0.734584,0.10657,0.077183,0.033135,0.062777,0.031597,0.215296,0.096253,0.083023,0.051469,0.062401,0.022676,0.533879,0.094033,2.107137,0.729692,0.620145,0.616852,0.619065,pleased
11.053772,4.06139,5.46188,4.642239,0.03038,0.012576,0.000423,0.000857,0.00319,0.00266,0.007561,0.005803,0.020278,0.010909,7.47185,0.263995,0.087335,0.025145,1339.090698,1158.463501,1.768051,0.366552,0.050531,0.027597,16.211826,116.123909,-140.934921,13.337289,-65.62899,-1.897515,-45.660671,4.347993,-25.093178,-5.747396,-21.795601,-2.664186,-12.941879,-619.518982,149.184067,-22.186195,14.002009,-6.778452,-7.123906,-13.939971,1.116285,-5.716722,-1.213074,-10.347617,-6.334427,3.594056,1.067792,1.885472,0.192917,0.255311,0.346307,0.144506,0.085043,0.026697,0.129266,0.142613,0.17797,0.087815,0.049177,0.034398,0.50882,0.100184,2.027178,0.720574,0.705622,0.712108,0.724951,peaceful
12.783191,3.676066,13.511872,11.816132,0.035821,0.025537,0.000195,0.000166,0.015632,0.013563,0.005108,0.003896,0.017672,0.018656,7.423628,0.207154,0.105015,0.055384,883.148682,844.074402,1.385608,0.394954,0.040749,0.019604,-4.744034,145.944519,-134.247665,46.039242,-35.997303,0.893941,-27.542337,3.388758,-18.952503,-3.530747,-7.005885,-7.730824,-6.994247,-639.279236,164.590286,-25.89176,45.658596,10.303411,5.949942,5.35104,2.679216,-1.599258,1.23642,0.73416,1.376664,-0.81807,2.014275,3.218881,0.61963,0.196471,0.090491,0.070037,0.052436,0.018769,0.174554,0.103559,0.058544,0.06032,0.031601,0.013078,0.543565,0.062206,2.547323,0.608658,0.657795,0.666376,0.675716,peaceful
19.228605,6.656875,39.155823,59.308197,0.015059,0.017068,0.000627,0.002776,0.000262,0.001894,0.004726,0.008716,0.009584,0.012051,6.888186,0.817164,0.046473,0.047318,1360.451172,1790.350952,1.538698,0.648092,0.053837,0.052977,-127.804665,69.934517,-115.351311,31.987755,-81.719124,0.671028,-38.941601,10.106612,-17.084084,-1.431611,-7.733974,12.844494,10.389848,-776.481201,94.045502,10.734416,26.556444,-9.41459,-5.994411,-11.283389,7.200176,-3.00399,2.491881,-20.125448,-3.217007,4.191453,1.16437,2.996889,0.11874,0.278876,0.253678,0.162968,0.091203,0.115886,0.240041,0.298966,0.251078,0.204793,0.153613,0.243798,0.448652,0.097087,1.281593,0.938862,0.556805,0.560028,0.565242,sad
14.895179,4.773445,12.152666,14.504885,0.042556,0.03783,0.000364,0.000779,0.019909,0.032436,0.004062,0.00579,0.020214,0.014613,7.013722,0.717741,0.092249,0.068682,1185.970093,2539.87085,2.472662,1.361854,0.04491,0.064692,-55.424328,123.752464,-103.673416,17.236521,-61.172421,8.446259,-40.980343,5.851579,-21.656395,-1.697862,-14.814636,-5.909768,-10.377467,-691.270142,154.98584,11.220768,14.5436,2.829452,-0.763296,-5.892406,-0.189548,-3.810195,2.470663,-0.721522,-1.313857,-6.884139,1.28221,4.365973,0.253287,0.346856,0.219855,0.122068,0.061615,0.051541,0.19419,0.174372,0.123921,0.100876,0.052482,0.063727,0.44726,0.144672,1.462496,0.858351,0.754658,0.769401,0.785848,excited
10.845686,4.468634,3.270346,5.981116,0.025935,0.01506,0.000443,0.000567,0.003017,0.004376,0.010605,0.007134,0.013031,0.010454,7.422468,0.370941,0.081348,0.045486,1610.86853,807.802124,1.407398,0.612699,0.056338,0.020002,-27.033537,141.71814,-174.226547,29.437849,-62.355221,0.462028,-25.032572,-8.080638,-23.625399,-18.700396,-10.986573,-15.578236,-3.950169,-646.021912,154.933746,-43.502018,23.638926,-16.801538,3.983216,0.255008,5.043178,-5.207253,-3.155078,-9.65357,-5.59868,-6.410206,1.034736,3.421319,0.225985,0.247871,0.198145,0.258731,0.101623,0.043881,0.153822,0.186493,0.137498,0.144771,0.078592,0.053589,0.497255,0.110301,2.154905,0.710191,0.633526,0.652237,0.652664,annoyed
13.667426,4.804325,11.887739,14.660591,0.034975,0.025716,0.000856,0.001872,0.01438,0.019065,0.00614,0.005551,0.014807,0.012039,7.444947,0.404045,0.08971,0.053668,1506.979126,1757.192261,1.623848,0.498366,0.058757,0.044927,12.757557,102.215614,-112.996704,38.597248,-47.360123,0.227887,-42.785374,16.368725,-15.893731,-0.763707,-20.398508,3.421908,-7.274581,-633.230652,132.351929,-4.290401,38.718616,14.64578,-5.178291,-11.397377,6.802047,4.87994,3.690353,-6.646794,-1.230504,0.969462,1.571918,3.532401,0.498171,0.157351,0.188788,0.077814,0.084514,0.041168,0.237095,0.097655,0.132577,0.069757,0.04856,0.035549,0.576185,0.119886,2.019836,0.6904,0.796768,0.81259,0.804387,angry
14.761977,4.771152,6.43492,7.460747,0.032968,0.026923,0.000025,0.00008,0.008684,0.020009,0.00218,0.003676,0.022615,0.016726,6.120649,0.523179,0.067783,0.032884,582.961121,463.471619,4.182266,1.545964,0.022467,0.016613,-122.073357,202.709747,-120.651405,-11.674152,-55.690044,-26.515076,-36.706272,-7.23832,-9.923302,-18.912909,-12.072541,-18.323448,1.078589,-769.321289,240.353195,-12.784467,15.839048,-6.362513,-17.295166,-18.945387,-5.641407,-2.038332,-1.605491,-8.167265,-9.02167,-7.387244,0.921013,2.663902,0.256104,0.357176,0.441974,0.070806,0.008547,0.003942,0.259164,0.199603,0.246404,0.10306,0.011163,0.008199,0.517963,0.095064,1.675137,0.59958,0.668484,0.669759,0.650331,nervous
12.387105,4.456459,5.222054,5.846943,0.01564,0.019498,0.000063,0.00041,0.00285,0.00482,0.001545,0.002558,0.011657,0.016081,7.013312,0.424097,0.049985,0.044174,856.121216,460.078766,2.432623,0.710739,0.034098,0.016642,-122.074364,143.596436,-124.533371,8.825779,-60.817047,-0.51193,-37.837402,9.293458,-18.154926,-10.202671,-13.325494,-10.701263,-9.49083,-763.984985,175.625961,-7.413023,11.252699,-0.454838,-13.513782,-5.158791,2.80386,-1.357732,3.725052,-5.246748,1.400087,-8.985852,1.017274,1.110818,0.200506,0.272317,0.433985,0.095031,0.039044,0.007125,0.14398,0.135454,0.171382,0.052498,0.036832,0.006016,0.448197,0.091977,2.161914,0.665444,0.491459,0.500048,0.501267,nervous
15.522582,5.606157,14.364403,17.366234,0.013438,0.014718,0,0,0.000004,0.000008,0.003196,0.005087,0.010323,0.011903,6.220437,0.485115,0.050987,0.039515,1298.957031,1108.4021,2.384084,1.664752,0.042586,0.026904,-214.797012,194.211502,-194.138977,-44.681824,-30.837938,-89.304878,-61.742367,-6.459346,-26.816345,-30.352449,8.559336,-11.584708,-7.551569,-859.997131,251.824966,-92.487282,-5.197185,24.536037,-80.159927,-38.085873,-3.207721,-48.971615,-23.395453,0.983191,-27.491877,-13.733756,1.279004,3.28294,0.025816,0.387054,0.380331,0.085614,0.146682,0.035848,0.028727,0.291943,0.23526,0.090911,0.1456,0.082948,0.579364,0.07604,1.990424,0.73432,0.779417,0.770279,0.749936,sad
11.238688,5.243335,3.86931,8.528692,0.018961,0.014799,0.000729,0.000705,0.001174,0.001214,0.009305,0.010859,0.0082,0.010294,7.647685,0.295853,0.077321,0.040929,2177.506104,1109.798584,1.313613,0.392352,0.075411,0.026148,-23.995371,85.774315,-164.640854,34.593029,-68.192154,9.637213,-44.212688,2.06366,-26.622753,-2.460609,-13.349439,-14.133142,-10.842676,-644.634094,102.944717,-31.64098,16.325243,-4.330832,-0.552421,-2.794121,-6.195912,-6.874541,2.895647,-5.481136,0.017328,-4.538986,1.053711,3.61567,0.179912,0.220861,0.236124,0.226515,0.144282,0.066868,0.120847,0.134203,0.163398,0.185613,0.105692,0.03458,0.556151,0.123255,2.297674,0.801218,0.818004,0.807533,0.785519,happy
11.820199,3.89268,12.534721,11.308407,0.04468,0.020418,0.00019,0.000363,0.016033,0.020347,0.005731,0.006354,0.025033,0.011175,7.088806,0.311112,0.109586,0.048049,707.407715,498.810913,2.230375,0.519014,0.033496,0.013787,-3.104448,154.31868,-117.650726,22.359583,-38.163425,0.540005,-46.500862,7.210428,-13.958535,-8.726557,-10.081817,3.344706,-1.29404,-648.641724,185.478012,-11.412168,24.994434,22.707767,-3.200356,-11.274177,7.661994,-0.94904,-5.205359,-7.789375,-1.124874,5.203493,1.897407,3.399102,0.233402,0.533388,0.173351,0.049598,0.0515,0.024233,0.118043,0.178506,0.130943,0.064785,0.04783,0.008792,0.517546,0.111504,2.142342,0.734124,0.759683,0.773181,0.756458,annoyed
12.384839,6.164745,7.868883,14.260466,0.019083,0.016977,0.000365,0.00029,0.000855,0.000922,0.003904,0.003038,0.014275,0.016223,7.544999,0.264643,0.071164,0.039309,1826.733643,1042.24707,1.382091,0.318341,0.063422,0.024318,-13.8677,90.974937,-153.290695,27.53525,-74.199364,-3.862703,-46.364925,8.947105,-25.229042,-1.937848,-16.4736,-11.671004,-12.953631,-640.633728,113.733475,-24.585569,20.768078,-8.210315,-14.198293,-9.474805,-6.65335,-7.011298,3.520966,-3.908277,-0.632364,-6.25247,1.297675,3.485271,0.16846,0.274721,0.367523,0.090375,0.108619,0.048371,0.109224,0.205196,0.234424,0.083215,0.085818,0.040275,0.493538,0.064051,1.948832,0.896993,0.668649,0.675276,0.680367,happy
14.955137,5.453546,34.281281,52.889118,0.073318,0.072321,0.000674,0.001119,0.045527,0.072448,0.001207,0.003206,0.02866,0.015581,6.487038,0.749371,0.117831,0.103618,476.684631,592.206177,2.903523,1.619775,0.033054,0.026464,-28.443609,119.146263,-23.098745,22.919369,-83.185715,2.326489,-41.464005,17.395538,-27.671368,-2.750615,-14.694063,-6.407901,-17.100269,-704.52417,158.054077,91.324661,25.222877,-0.483281,-18.226997,0.325119,-0.423149,-2.993274,-3.375093,3.427135,2.455637,-9.643114,1.740954,4.621002,0.850736,0.091617,0.065487,0.008227,0.001315,0.005917,0.173816,0.098496,0.087894,0.032865,0.003164,0.012148,0.418353,0.077107,1.574997,0.54724,0.604898,0.608018,0.611823,relaxed
15.125702,5.239514,14.997519,19.094627,0.019436,0.017624,0.000168,0.000811,0.003964,0.003743,0.005279,0.011226,0.011641,0.010188,6.476585,0.675048,0.062284,0.044147,815.276794,908.06543,2.736475,1.583635,0.031256,0.024748,-112.915985,176.315414,-121.1539,29.620449,-52.331661,2.099503,-25.057804,-20.028557,-14.928969,-9.786233,-8.941319,-15.434891,-4.368138,-753.850464,195.598831,-2.434975,32.047985,-6.716157,20.552216,-5.091324,-2.33496,-6.059724,-2.216113,-3.541981,-2.286493,-2.308277,1.094078,2.841495,0.442429,0.27777,0.152317,0.133864,0.046962,0.02535,0.239277,0.199643,0.137321,0.173196,0.073559,0.070836,0.490954,0.097271,1.750675,0.779451,0.628303,0.637334,0.648932,bored
13.85999,4.561736,7.468699,6.78565,0.033645,0.037487,0.000498,0.000559,0.013492,0.018716,0.004678,0.00376,0.013846,0.015757,7.431661,0.449574,0.096418,0.078256,1174.472656,1084.80896,1.633387,0.283185,0.044032,0.028965,1.692452,83.917168,-129.141724,21.854906,-71.501724,18.79446,-39.495247,9.021342,-24.459635,5.485291,-15.4041,1.972855,-8.775777,-638.229553,111.448364,-2.030495,8.380799,-6.334226,3.972337,-3.276706,0.592288,-1.991325,0.826226,-1.30584,0.112734,-2.352794,1.464738,4.7543,0.523259,0.147391,0.157035,0.105197,0.049313,0.041056,0.197967,0.091428,0.08783,0.103154,0.045977,0.075388,0.53341,0.072828,1.677367,0.787206,0.777444,0.783172,0.793435,pleased
10.340522,5.3574,2.839587,3.631174,0.024168,0.012601,0.000294,0.000432,0.000025,0.000029,0.014869,0.011023,0.009388,0.008968,7.38263,0.357059,0.09406,0.031736,1709.198608,683.475098,1.937284,0.419499,0.061479,0.023365,-49.049335,89.958908,-212.700745,-20.460615,-73.743652,-5.901309,-34.207794,3.967802,-13.115787,-5.869441,-1.241007,-8.504046,-5.724692,-662.441223,128.253097,-82.381027,-20.925865,-27.564579,-19.586866,-13.248391,-1.72476,-11.580673,3.993427,-1.335198,1.797168,-1.339879,0.943232,1.687138,0.004553,0.035804,0.37067,0.387343,0.21215,0.024948,0.007029,0.040005,0.263676,0.169333,0.185091,0.024895,0.612292,0.174483,2.485273,0.869349,0.869565,0.866529,0.854427,excited
16.566889,4.529132,34.698257,38.590343,0.051702,0.04631,0.000901,0.001816,0.032782,0.042657,0.004067,0.004466,0.017059,0.010548,7.346247,0.664098,0.112036,0.084467,786.431702,1205.643921,1.754422,0.912647,0.038476,0.030816,-2.226258,115.728882,-98.470352,50.226994,-44.249786,15.05036,-39.807533,6.627594,-21.163712,-3.506774,-20.004116,-7.973743,-12.711451,-647.536743,138.151733,12.067613,39.697674,19.017029,11.879729,-1.161547,6.118337,1.279514,3.778083,1.912734,-3.13691,-8.106995,1.7032,3.751661,0.850258,0.078129,0.039864,0.017623,0.022347,0.014138,0.104504,0.057669,0.05637,0.015583,0.02035,0.011387,0.560225,0.082354,2.228828,0.706794,0.758808,0.756216,0.754041,pleased
16.850079,5.150306,26.645582,41.877758,0.035297,0.034729,0.000636,0.001101,0.020037,0.029171,0.003861,0.005152,0.013971,0.015337,7.246114,0.618323,0.08805,0.072607,1344.033691,1947.504272,1.675498,0.590259,0.055422,0.052471,-20.849989,96.697128,-109.695656,40.741539,-40.895023,15.217849,-40.47377,8.307487,-25.756159,-3.102386,-21.331221,-6.361446,-14.534367,-670.270935,125.069847,-0.317751,32.515133,20.678802,9.703714,2.148883,4.394378,1.434558,1.617878,-1.926409,-0.363017,-5.413821,1.429988,3.798997,0.555459,0.142697,0.107245,0.069666,0.088348,0.061808,0.277505,0.121718,0.097191,0.082359,0.073844,0.069936,0.565275,0.105277,1.782635,0.771248,0.752221,0.740081,0.726457,pleased
16.90337,5.685423,8.715667,9.752397,0.021065,0.024684,0.000002,0.000004,0.001077,0.002407,0.002149,0.002916,0.018539,0.023889,5.911234,0.417149,0.051591,0.037122,679.881409,455.74295,4.895262,1.807452,0.026777,0.015856,-184.029816,226.499649,-165.276413,-43.187695,-32.18404,-48.06279,-21.286341,-16.105453,-8.540436,-9.097031,-2.74946,-11.527496,-1.417904,-819.395203,266.7453,-60.432995,0.114636,-9.306678,-25.211613,-12.516646,-15.161838,-8.962239,-3.544331,-1.875658,-4.461087,-2.933112,1.038043,4.281131,0.119341,0.395253,0.456266,0.127195,0.018358,0.000709,0.159523,0.286817,0.259992,0.1685,0.02105,0.000995,0.534567,0.0904,1.361506,0.663516,0.86296,0.860782,0.858199,excited
13.1569,4.032992,11.77402,11.754425,0.040466,0.03349,0.000254,0.000279,0.01584,0.025405,0.005473,0.003103,0.021625,0.01808,7.224684,0.27666,0.101128,0.055571,905.936096,674.554077,1.673849,0.352992,0.038962,0.019882,1.399856,131.148529,-132.039154,33.348999,-51.603134,7.069242,-37.734882,-9.724229,-31.857859,-6.757032,-8.002479,-0.897297,-7.32564,-634.410461,154.218033,-15.253788,28.038498,2.606035,12.553579,2.613875,-0.810995,-12.854259,-10.27158,-13.049696,5.452406,1.674558,1.54722,4.502952,0.504222,0.313061,0.076905,0.119987,0.038245,0.019497,0.238705,0.174285,0.059068,0.100135,0.028202,0.023247,0.471797,0.108796,1.935627,0.688596,0.652249,0.660283,0.663398,annoyed
